Diff 1,Diff 2,Mean Difference,T-Statistic,p-value,Reaction Preference,adj p-value,Significance
Fuc(a1-3),Man(a1-6),-0.37272872083333336,-5.665533176582299,0.0023826580485241423,forward,0.004402885870974479,**
Fuc(a1-3),Neu5Ac(a2-3),-0.9762362377647058,-2.845902533470745,0.006619783503301638,forward,0.010420820482616772,*
Fuc(a1-3),Neu5Ac(a2-3/6),-2.625711946205607,-5.666980421521627,1.2198488131304716e-07,forward,5.615907743468587e-07,***
Fuc(a1-3),Neu5Ac(a2-6),-2.207092802512821,-5.376997011105417,4.06429462103566e-06,forward,1.400104114623214e-05,***
Fuc(a1-3/4),Fuc(a1-3/4),-5.992501791249999,-2.275606613679461,0.032468116573418325,forward,0.04553000255123029,*
Fuc(a1-3/4),Gal(a1-3),-0.13254914225000003,-0.8382183416964281,0.4511104148740491,forward,0.5026070375765661,n.s.
Fuc(a1-3/4),Gal(b1-3),-1.183445311511111,-5.481288618409267,3.477963402522239e-07,forward,1.5429510367553206e-06,***
Fuc(a1-3/4),Gal(b1-3/4),-0.7879104937819769,-2.7081362793998722,0.006934865870210233,forward,0.01080809950560733,*
Fuc(a1-3/4),Gal(b1-4),-0.8677096426723163,-4.755597712269969,3.095787695312227e-06,forward,1.127421190531617e-05,***
Fuc(a1-3/4),GalNAc(a1-3),0.0033222084857142398,0.027463950745072834,0.9781732458365475,reverse,0.9821986501404015,n.s.
Fuc(a1-3/4),GlcNAc(?1-?),-0.44798257333333336,-4.659383719654778,0.000694410707028661,forward,0.0014733583696955937,**
Fuc(a1-3/4),GlcNAc(a1-4),1.0216046965,5.664081894149045,0.00014573781068721707,reverse,0.00036659820420289655,***
Fuc(a1-3/4),GlcNAc(b1-3),0.8056927726666666,2.18103916062352,0.03293198406135015,reverse,0.04591659491982536,*
Fuc(a1-3/4),GlcNAc(b1-6),0.508030695711111,7.0200811910463194,1.0682779967452076e-08,reverse,5.6665180696919706e-08,***
Fuc(a1-3/4),Neu5Ac(a2-3),-0.32327532477142845,-1.7808528813609843,0.07819444128867206,forward,0.10041812460229466,n.s.
Fuc(a1-3/4),Neu5Ac(a2-3/6),-1.9077649912236843,-3.035144540943211,0.0032946466372918704,forward,0.005661223799290256,**
Fuc(a1-3/4),OS,0.4798460563333333,4.666047678692961,0.005502087884142982,reverse,0.00877457152765286,**
Fuc(a1-4),Gal(b1-3),-0.8786724872499999,-3.122047388622258,0.009714453101626146,forward,0.014722525197495525,*
Fuc(a1-4),GalNAc(a1-3),-0.05663288600000005,-0.1629568337713232,0.8723911033992813,forward,0.8906419633030319,n.s.
Fuc(a1-4),GlcNAc(b1-3),2.6151714011666667,5.791930407905047,0.00012070783273354841,reverse,0.00031332671475516825,***
Fuc(a1-6),Fuc(a1-6),3.481917182924243,8.265675295592557,2.2650435985887448e-15,reverse,4.605588650463781e-14,***
Fuc(a1-6),Gal(b1-4),2.6105020493840585,7.095906493166364,9.006558659715322e-12,reverse,8.790401251882154e-11,***
Fuc(a1-6),GalNAc(b1-4),0.45377086656,3.6325438801299135,0.001325719572964951,reverse,0.002629882730109334,**
Fuc(a1-6),GlcNAc(b1-2),0.2359189452950819,3.1295271731561973,0.001935057213728938,reverse,0.0036601082182159757,**
