glycan,concentration,unit,ID,species,day,ref
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.216346268,relative_percent,dog2_d6_wrigglesworth2020,Canis_familiaris,6,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.324549854,relative_percent,dog2_d8_wrigglesworth2020,Canis_familiaris,8,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.035348424,relative_percent,dog2_d10_wrigglesworth2020,Canis_familiaris,10,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.109758089,relative_percent,dog2_d12_wrigglesworth2020,Canis_familiaris,12,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.076800847,relative_percent,dog2_d27_wrigglesworth2020,Canis_familiaris,27,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog2_d31_wrigglesworth2020,Canis_familiaris,31,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog2_d38_wrigglesworth2020,Canis_familiaris,38,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.120962695,relative_percent,dog3_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.430212114,relative_percent,dog3_d4_wrigglesworth2020,Canis_familiaris,4,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.275640519,relative_percent,dog3_d6_wrigglesworth2020,Canis_familiaris,6,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.215635816,relative_percent,dog3_d8_wrigglesworth2020,Canis_familiaris,8,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog3_d10_wrigglesworth2020,Canis_familiaris,10,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog3_d12_wrigglesworth2020,Canis_familiaris,12,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.050791359,relative_percent,dog3_d17_wrigglesworth2020,Canis_familiaris,17,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog3_d23_wrigglesworth2020,Canis_familiaris,23,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog3_d31_wrigglesworth2020,Canis_familiaris,31,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.083272517,relative_percent,dog4_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.689872283,relative_percent,dog4_d4_wrigglesworth2020,Canis_familiaris,4,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.069932213,relative_percent,dog4_d6_wrigglesworth2020,Canis_familiaris,6,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.109118323,relative_percent,dog4_d8_wrigglesworth2020,Canis_familiaris,8,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.050024139,relative_percent,dog4_d10_wrigglesworth2020,Canis_familiaris,10,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.273411205,relative_percent,dog4_d12_wrigglesworth2020,Canis_familiaris,12,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.051353403,relative_percent,dog4_d17_wrigglesworth2020,Canis_familiaris,17,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.878186057,relative_percent,dog4_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.050892748,relative_percent,dog4_d4_wrigglesworth2020,Canis_familiaris,4,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.325526896,relative_percent,dog4_d6_wrigglesworth2020,Canis_familiaris,6,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.051757995,relative_percent,dog4_d8_wrigglesworth2020,Canis_familiaris,8,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog4_d12_wrigglesworth2020,Canis_familiaris,12,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog4_d17_wrigglesworth2020,Canis_familiaris,17,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog5_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.542413356,relative_percent,dog5_d4_wrigglesworth2020,Canis_familiaris,4,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.263097357,relative_percent,dog5_d6_wrigglesworth2020,Canis_familiaris,6,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.15139523,relative_percent,dog5_d8_wrigglesworth2020,Canis_familiaris,8,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.055272857,relative_percent,dog5_d10_wrigglesworth2020,Canis_familiaris,10,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.08362745,relative_percent,dog5_d12_wrigglesworth2020,Canis_familiaris,12,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog5_d17_wrigglesworth2020,Canis_familiaris,17,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.081934538,relative_percent,dog5_d24_wrigglesworth2020,Canis_familiaris,24,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.065102411,relative_percent,dog5_d31_wrigglesworth2020,Canis_familiaris,31,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog5_d38_wrigglesworth2020,Canis_familiaris,38,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.037654513,relative_percent,dog6_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.29607474,relative_percent,dog6_d4_wrigglesworth2020,Canis_familiaris,4,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.232606134,relative_percent,dog6_d6_wrigglesworth2020,Canis_familiaris,6,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.222258564,relative_percent,dog6_d8_wrigglesworth2020,Canis_familiaris,8,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.140695795,relative_percent,dog6_d13_wrigglesworth2020,Canis_familiaris,13,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.103281886,relative_percent,dog6_d17_wrigglesworth2020,Canis_familiaris,17,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog6_d24_wrigglesworth2020,Canis_familiaris,24,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.075195906,relative_percent,dog6_d31_wrigglesworth2020,Canis_familiaris,31,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.986223606,relative_percent,dog7_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.243163038,relative_percent,dog7_d4_wrigglesworth2020,Canis_familiaris,4,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.117323954,relative_percent,dog7_d6_wrigglesworth2020,Canis_familiaris,6,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.096544692,relative_percent,dog7_d8_wrigglesworth2020,Canis_familiaris,8,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.542619529,relative_percent,dog7_d10_wrigglesworth2020,Canis_familiaris,10,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.057258842,relative_percent,dog7_d12_wrigglesworth2020,Canis_familiaris,12,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.060698655,relative_percent,dog7_d17_wrigglesworth2020,Canis_familiaris,17,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.139526619,relative_percent,dog7_d24_wrigglesworth2020,Canis_familiaris,24,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog7_d33_wrigglesworth2020,Canis_familiaris,33,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.070071564,relative_percent,dog7_d38_wrigglesworth2020,Canis_familiaris,38,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,4.012223167,relative_percent,dog8_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog8_d4_wrigglesworth2020,Canis_familiaris,4,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.322415964,relative_percent,dog8_d6_wrigglesworth2020,Canis_familiaris,6,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.112815377,relative_percent,dog8_d8_wrigglesworth2020,Canis_familiaris,8,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.17325353,relative_percent,dog8_d12_wrigglesworth2020,Canis_familiaris,12,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog8_d17_wrigglesworth2020,Canis_familiaris,17,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.191120975,relative_percent,dog8_d24_wrigglesworth2020,Canis_familiaris,24,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog8_d31_wrigglesworth2020,Canis_familiaris,31,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.05646357,relative_percent,dog8_d38_wrigglesworth2020,Canis_familiaris,38,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,2.681910372,relative_percent,dog9_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.527993736,relative_percent,dog9_d4_wrigglesworth2020,Canis_familiaris,4,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.160676008,relative_percent,dog9_d6_wrigglesworth2020,Canis_familiaris,6,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.111049789,relative_percent,dog9_d8_wrigglesworth2020,Canis_familiaris,8,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.082753954,relative_percent,dog9_d10_wrigglesworth2020,Canis_familiaris,10,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.155388683,relative_percent,dog9_d12_wrigglesworth2020,Canis_familiaris,12,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.317138161,relative_percent,dog9_d17_wrigglesworth2020,Canis_familiaris,17,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog9_d24_wrigglesworth2020,Canis_familiaris,24,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog9_d31_wrigglesworth2020,Canis_familiaris,31,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog9_40_wrigglesworth2020,Canis_familiaris,40,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.220962696,relative_percent,dog10_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.255383459,relative_percent,dog10_d4_wrigglesworth2020,Canis_familiaris,4,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.152679551,relative_percent,dog10_d6_wrigglesworth2020,Canis_familiaris,6,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.131120237,relative_percent,dog10_d8_wrigglesworth2020,Canis_familiaris,8,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.079333402,relative_percent,dog10_d10_wrigglesworth2020,Canis_familiaris,10,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.192901704,relative_percent,dog10_d12_wrigglesworth2020,Canis_familiaris,12,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.061251196,relative_percent,dog10_d17_wrigglesworth2020,Canis_familiaris,17,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.301828761,relative_percent,dog10_d24_wrigglesworth2020,Canis_familiaris,24,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog10_d31_wrigglesworth2020,Canis_familiaris,31,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog10_d38_wrigglesworth2020,Canis_familiaris,38,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.263571542,relative_percent,dog11_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.061085619,relative_percent,dog11_d4_wrigglesworth2020,Canis_familiaris,4,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.280117691,relative_percent,dog11_d10_wrigglesworth2020,Canis_familiaris,10,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.058340667,relative_percent,dog11_d12_wrigglesworth2020,Canis_familiaris,12,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.170690424,relative_percent,dog11_d17_wrigglesworth2020,Canis_familiaris,17,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog11_d38_wrigglesworth2020,Canis_familiaris,38,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog11_d30_wrigglesworth2020,Canis_familiaris,30,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,3.752845961,relative_percent,dog12_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,1.000757485,relative_percent,dog12_d4_wrigglesworth2020,Canis_familiaris,4,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.523282538,relative_percent,dog12_d6_wrigglesworth2020,Canis_familiaris,6,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.390194335,relative_percent,dog12_d8_wrigglesworth2020,Canis_familiaris,8,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.314933072,relative_percent,dog12_d10_wrigglesworth2020,Canis_familiaris,10,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.349878598,relative_percent,dog12_d12_wrigglesworth2020,Canis_familiaris,12,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.267358206,relative_percent,dog12_d17_wrigglesworth2020,Canis_familiaris,17,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.388532442,relative_percent,dog12_d24_wrigglesworth2020,Canis_familiaris,24,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.373254681,relative_percent,dog12_d31_wrigglesworth2020,Canis_familiaris,31,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,3.369145563,relative_percent,dog13_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,1.656036937,relative_percent,dog13_d4_wrigglesworth2020,Canis_familiaris,4,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.715633433,relative_percent,dog13_d6_wrigglesworth2020,Canis_familiaris,6,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.563516273,relative_percent,dog13_d8_wrigglesworth2020,Canis_familiaris,8,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.322051708,relative_percent,dog13_d10_wrigglesworth2020,Canis_familiaris,10,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.341866702,relative_percent,dog13_d12_wrigglesworth2020,Canis_familiaris,12,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.254788801,relative_percent,dog13_d17_wrigglesworth2020,Canis_familiaris,17,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.272268039,relative_percent,dog13_d24_wrigglesworth2020,Canis_familiaris,24,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,dog13_d31_wrigglesworth2020,Canis_familiaris,31,https://pubmed.ncbi.nlm.nih.gov/33270789/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,5.348946004,relative_percent,dog14_d2_wrigglesworth2020,Canis_familiaris,2,https://pubmed.ncbi.nlm.nih.gov/33270789/
